x1,x2,x3,y1,y2
-123.4139632,239.9100339,-116.574566,-18.8613409,-37.16250096
-123.7754995,239.5593837,-116.003327,-18.98223499,-37.13448332
-123.6815344,239.6189713,-115.664136,-18.99907995,-37.00230196
-123.185926,239.3783291,-115.5936622,-18.90769318,-36.96357001
-123.3916178,239.4946395,-115.8377422,-18.89090552,-36.95715288
-123.5955908,240.0939533,-116.7733823,-18.89669239,-37.21229099
-123.3984933,239.6762671,-116.9595936,-18.91256332,-37.28224914
-123.0936797,238.9325679,-116.0537473,-18.89050445,-37.10027774
-123.2048336,238.9738209,-115.4893839,-18.89611944,-36.89733609
-122.7756882,239.6281387,-116.0359856,-18.85137143,-36.95365784
-122.8622048,240.2280255,-116.900006,-18.70675688,-37.16553763
-123.348073,239.7037691,-116.8484398,-18.83939661,-37.21658817
-123.7835209,239.0838288,-116.1723496,-18.93783076,-37.21635899
-123.578975,239.1531566,-115.7466419,-18.96682243,-37.05558703
-122.7802718,239.1720643,-115.5587118,-18.83194816,-36.94328731
-122.7436025,239.6344412,-115.9609282,-18.75786472,-36.95514753
-123.2844747,240.2446412,-116.4576826,-18.85263194,-37.12182095
-123.7187767,240.0200418,-116.4748713,-18.97209364,-37.25320018
-123.1612888,239.6000637,-116.2697524,-18.92986665,-37.11970101
-122.9080414,239.6459003,-116.6616555,-18.80748286,-37.10784078
-123.1544133,239.2270682,-116.6100893,-18.89445786,-37.20931161
-123.3314572,238.890169,-115.9729603,-18.92115769,-37.05346709
-123.6391356,239.4344789,-115.8463366,-18.97232282,-37.11666433
-123.5027716,239.9392547,-116.2101648,-18.93823183,-37.14090045
-0.324691745,0.309016765,-0.26871033,0.064847363,-0.054717469
-1.737660671,1.695112826,-1.629056521,0.002796034,-0.492972887
-4.238902197,4.223226071,-4.06535901,-0.016409511,-1.297233744
-7.828436946,7.827291031,-7.586591461,-0.071035307,-2.485777394
-12.59917003,12.52749301,-12.2845589,-0.130938045,-4.027320342
-18.43801103,18.33499322,-18.05733787,-0.16738389,-5.923294982
-25.35618993,25.23747307,-24.9072202,-0.308079406,-8.185676132
-33.30999004,33.33571584,-32.93825502,-1.678846554,-10.87158768
-42.50435837,42.45399538,-41.9568399,-3.630512691,-13.77098331
-52.69744943,52.66719726,-50.70338442,-5.960846636,-16.83579185
-63.94094402,64.1231446,-58.35517848,-8.57817514,-19.94603595
-74.84604974,76.57007974,-64.92471256,-11.42944231,-22.43227171
-84.68946466,90.047193,-70.39187584,-13.24268185,-24.3071615
-93.5279116,103.7947423,-74.80536973,-14.92981337,-25.95338384
-101.1849196,117.5451565,-78.04487311,-16.47467947,-27.28608367
-107.6834069,130.9603903,-80.24445808,-17.70550741,-28.21880166
-113.0812423,143.1231384,-81.3519855,-18.89588452,-28.95287519
-117.4385863,154.1892452,-81.37662268,-19.80797604,-29.27459099
-120.632826,164.1575649,-80.76527672,-20.54588838,-29.37268137
-122.736727,173.076226,-80.32982879,-21.00265034,-29.43931636
-123.7588837,180.976168,-80.40259443,-21.16955294,-29.50612324
-123.6460111,187.6648773,-80.90106771,-21.09243282,-29.60518764
-123.0982634,193.2666857,-80.73490995,-20.96655399,-29.58839998
-123.008882,197.7592478,-80.44040965,-20.89195489,-29.41192898
-123.1400893,201.1820976,-80.57505473,-20.83861252,-29.4970705
-123.3503648,203.4664804,-80.4954136,-20.88433455,-29.56525248
-123.3446353,204.6622433,-80.45645247,-20.84714959,-29.43702453
-122.9842448,204.7390196,-80.96122828,-20.74905922,-29.66941621
-122.7178194,204.0090714,-80.90622433,-20.62621706,-29.5215931
-122.9149169,203.3914229,-80.54812571,-20.73811572,-29.53855265
-122.8822583,203.1536454,-80.42264796,-20.69141966,-29.45255168
-123.1332138,203.8457784,-80.96581195,-20.68826839,-29.55236093
-123.579548,204.300134,-81.1537421,-20.79460936,-29.71055458
-123.3841694,204.2245035,-80.74522319,-20.78154592,-29.63492415
-123.5709536,203.8503621,-80.37108175,-20.75158023,-29.52938532
-123.7342466,204.218774,-80.31607781,-20.85889522,-29.57401874
-123.1143062,204.4456652,-81.17035788,-20.6067365,-29.63039778
-122.981953,204.272632,-81.41558381,-20.59189689,-29.77432478
-123.1870719,203.9586511,-80.95320687,-20.62552951,-29.67783869
-123.5050634,203.6836314,-80.37222767,-20.76040378,-29.55115772
-123.8339412,204.1895531,-80.39915669,-20.84457128,-29.58387361
-123.1441,203.9500568,-80.48681923,-20.75518986,-29.55539761
-122.723549,204.1952827,-80.80423785,-20.52680889,-29.56278876
-123.3950555,204.639325,-80.83116686,-20.646156,-29.6138966
-123.8282116,204.3362303,-80.77788179,-20.8035475,-29.75341182
-123.3503648,203.5358083,-80.58823276,-20.71720276,-29.62386606
-122.7659479,203.1547913,-80.39342711,-20.58696946,-29.54794916
-123.1733209,203.770721,-80.66901981,-20.54600297,-29.57298741
-123.2203034,204.2365357,-80.71944009,-20.68460146,-29.684485
-123.5360032,204.2777886,-80.82486433,-20.65383363,-29.61991266
-123.2896313,204.4559785,-81.28265761,-20.70809273,-29.81036383
-122.9664831,204.1494461,-81.22077816,-20.53196551,-29.73175402
-123.3033823,203.8692697,-80.97784406,-20.66477712,-29.69886624
-123.0335192,203.8234331,-80.57963839,-20.67377256,-29.69032917
-123.2145738,203.9231277,-80.53895839,-20.57258821,-29.55711648
-123.578975,203.8045255,-80.73147221,-20.73914705,-29.73777007
-123.2271789,204.0182387,-81.11134323,-20.65211476,-29.73404585
-122.9011659,204.4794698,-81.18754661,-20.59034991,-29.75650579
-123.3583862,204.2949773,-81.03513984,-20.60507492,-29.75662039
-123.7187767,203.8715615,-80.51202937,-20.83563314,-29.72476393
-123.1206088,203.9019283,-80.72402376,-20.67423093,-29.67233829
-122.7275597,204.4089959,-80.97268744,-20.57373413,-29.66993187
0,0,0,0.063523831,0
-0.573250004,0.550855948,-0.499353345,0.046673142,-0.110065192
-2.258284502,2.251569436,-2.130646694,0.022517241,-0.631342194
-5.037198563,5.023762703,-4.826705328,-0.016862148,-1.50498824
-8.971545043,8.899925319,-8.718526881,-0.044902702,-2.759020967
-13.96842457,13.88001718,-13.63817169,-0.109068246,-4.359865046
-20.04911105,19.94615054,-19.6561766,-0.165229569,-6.355133272
-27.23715307,27.12296258,-26.41982878,-0.475841449,-8.672862145
-35.47760397,35.40592695,-32.32920089,-2.158847676,-11.09068674
-44.82197265,44.77493282,-37.17155369,-4.488665959,-13.45723162
-55.28710407,55.40020594,-40.9536481,-7.392416064,-15.66615581
-66.62009467,66.98736062,-43.59601486,-10.35609756,-17.21784011
-77.41118178,79.66577071,-45.17915454,-13.07300612,-18.45886669
-86.99848457,92.98016395,-45.65608461,-15.45616678,-19.34655021
-95.46851966,105.3039132,-45.58223035,-17.27330242,-19.83683019
-102.8442054,116.6840009,-45.17692001,-19.13461312,-20.3158802
-109.0682459,126.8614502,-45.23960159,-20.48908535,-20.66137375
-114.2208553,135.9474149,-45.17130502,-21.67384747,-21.11796382
-118.2997419,143.9189767,-45.00898608,-22.5667449,-21.35820502
-121.2544852,150.811086,-45.08284034,-23.21716659,-21.51284633
-123.0667507,156.6031164,-45.16569003,-23.64866111,-21.70925627
-123.8035745,161.3414774,-44.82867626,-23.84025819,-21.69264049
-123.456935,164.9144422,-45.02015875,-23.7492725,-21.6993441
-122.9664831,167.3827444,-45.24745111,-23.50908859,-21.69189564
-123.2248871,168.7486757,-45.21049533,-23.50799997,-21.73148703
-122.8988741,169.0380194,-44.6909945,-23.55051344,-21.63964189
-122.8209518,168.3556267,-44.65965371,-23.3677972,-21.54246825
-123.5898612,168.1040982,-44.63163607,-23.5809375,-21.61443175
-123.6895559,168.3413027,-45.23736705,-23.55005507,-21.75555126
-123.3314572,168.4971473,-45.57214629,-23.47889371,-21.85897014
-123.4386003,168.7274763,-45.28440689,-23.44955827,-21.78786608
-123.3904719,168.4667805,-44.96080032,-23.46319467,-21.76231216
-123.2082713,168.2639534,-45.12873425,-23.40790424,-21.71865277
-123.5686618,168.3304165,-45.02577374,-23.44463084,-21.74197216
-123.565224,168.391723,-44.66188824,-23.52627732,-21.78574613
-122.9796611,167.9929444,-44.79510093,-23.34436322,-21.59701383
-123.0747721,168.4937095,-45.52172601,-23.30775122,-21.78139165
-122.7132358,168.4971473,-45.81399178,-23.21733848,-21.91070823
-123.0392488,168.351616,-45.52510646,-23.20668146,-21.85478755
-123.3538026,168.7744588,-45.12873425,-23.39547106,-21.8228165
-123.0839395,168.4255275,-45.17353955,-23.31004305,-21.77319836
-123.2810369,168.3539078,-45.22390254,-23.33404998,-21.81754529
-122.9429918,168.0771692,-45.24183612,-23.32923714,-21.80213272
-123.1320679,168.703985,-45.67063774,-23.23893899,-21.8567356
-123.5159496,168.8294628,-45.30342909,-23.45660565,-21.92251116
-123.578975,168.5045957,-45.28664142,-23.38641832,-21.82631154
-123.2214493,167.7626154,-44.76037969,-23.44766751,-21.80620072
-123.1017012,168.0324785,-44.84660984,-23.27371753,-21.66926381
-123.4993339,168.881029,-45.32806627,-23.38911123,-21.88349273
-123.3669806,168.7882098,-45.476978,-23.3717506,-21.9477213
-123.2586916,168.2862988,-45.1063889,-23.35112412,-21.77961548
-123.5978826,168.3189574,-45.20264581,-23.46113202,-21.88062794
-123.1744668,168.4008904,-45.32806627,-23.3771937,-21.84871419
-122.7189654,168.3894312,-45.29557956,-23.21928654,-21.83920309
-123.0077361,168.4283923,-44.91043733,-23.28861443,-21.77102112
-123.3492189,168.6008526,-45.20488035,-23.39123117,-21.8731222
-123.4328708,168.8449326,-45.55312409,-23.36510429,-21.93580378
-123.3939096,168.4667805,-45.16236688,-23.39908069,-21.95866479
-123.2684319,168.201501,-44.8891806,-23.37942824,-21.78288134
-122.9114792,168.0760233,-44.94292404,-23.34550914,-21.84625047
-123.0782099,168.4971473,-45.50940741,-23.22398479,-21.82803042
-123.2930691,168.5922583,-45.3683452,-23.42194171,-22.05194232
-123.267286,168.3212492,-45.06381814,-23.32998198,-21.77783931
-0.034708408,0.032469174,-0.021272892,0.05172663,-0.003437747
-0.883386329,0.878905799,-0.805011432,0.050935948,-0.179221198
-2.843847368,2.841612833,-2.688220572,0.00678382,-0.760028515
-5.937389744,5.881411767,-5.633957025,-0.054665903,-1.692058961
-10.04526795,10.04641387,-8.028857583,-0.137916671,-2.822447395
-15.37469218,15.28513888,-9.474258213,-0.73674924,-3.960857238
-21.73979492,21.72856494,-10.12255996,-1.641856399,-5.12086759
-29.18641279,29.18641279,-9.758674462,-2.847875262,-6.245125375
-37.71792625,37.76273154,-9.413811166,-4.746084437,-7.094821786
-47.45981304,47.41615366,-9.843758695,-7.127640808,-7.84631323
-58.21136607,58.19933396,-9.750824941,-10.05768968,-8.736231277
-69.51754224,70.09393778,-9.532470725,-13.17280391,-9.473570664
-79.89208904,81.32734831,-9.600767294,-15.99828798,-10.24500104
-89.32583913,91.46239875,-9.328726933,-18.46492859,-10.8319963
-97.51397898,100.5053916,-9.26604535,-20.39705686,-11.24647397
-104.6031858,108.5531568,-9.670209779,-21.96908117,-11.80298788
-110.5665305,115.3816678,-9.776550746,-23.35208669,-12.19168244
-115.4681845,121.1123917,-9.895267601,-24.44683715,-12.48509413
-119.2325172,125.7407448,-9.84152416,-25.25740054,-12.77363568
-121.8601016,129.3114177,-9.357833189,-25.85751654,-12.78744396
-123.4076606,131.7287267,-9.432833364,-26.20306739,-12.95440386
-123.8494111,133.0528321,-9.424983843,-26.29027156,-12.96500358
-123.294215,133.3141009,-9.715015078,-26.11471729,-13.01737192
-122.7275597,132.7898445,-9.568337883,-25.95612258,-12.94391873
-122.9808071,132.5446186,-9.52914757,-25.96471694,-12.89092014
-123.4712589,132.7405701,-9.595209603,-26.08383487,-13.06120319
-123.5016257,132.891831,-9.512359906,-26.06326568,-12.96443062
-123.498188,133.0751775,-9.379089923,-26.07684478,-13.01296015
-123.416255,132.8557347,-9.354452738,-26.03089357,-12.90639
-123.0913879,132.4833121,-9.567191967,-25.92495367,-13.03633683
-123.2718696,132.7783854,-9.385850825,-25.91412477,-12.95371631
-123.5944449,133.2184169,-9.427275674,-26.01444968,-13.03582116
-123.3704184,132.946835,-9.268279886,-25.96110731,-12.99433902
-123.0392488,132.5365972,-9.583979631,-25.82159209,-13.00321986
-123.0724803,132.4649774,-9.67359023,-25.82313907,-13.09844545
-123.239211,132.7520293,-9.351129583,-25.83064482,-13.01485091
-123.2930691,133.0619995,-9.177580667,-25.92122945,-13.00264691
-123.2248871,132.9915257,-9.596298223,-25.88622172,-13.01530927
-122.831838,132.5492022,-9.89188715,-25.78228718,-13.10686793
-122.9114792,132.8591724,-9.802333846,-25.72441844,-13.09460663
-123.5216792,132.87808,-9.276072112,-25.90449908,-13.0434415
-123.7027339,132.5715476,-9.175346131,-25.97090489,-13.06762032
-123.30682,132.3910659,-9.427275674,-25.85820409,-13.08446528
-123.4242764,133.0442378,-9.264899435,-25.85998026,-12.99949564
-123.7176308,133.1897691,-9.355598654,-25.97268106,-13.15511098
-123.6729401,132.9399595,-9.372386317,-25.96311266,-13.05346826
-123.1051389,132.5492022,-9.381324459,-25.8376349,-13.10623768
-123.2415029,132.7228085,-9.24473132,-25.84869299,-13.0067722
-123.1767586,132.9479809,-9.757528547,-25.81231017,-13.18289943
-123.0524268,132.8494321,-9.842612779,-25.73398684,-13.19315537
-123.3996392,132.3675746,-9.454147394,-25.90214995,-13.14640202
-123.4174009,132.7474456,-9.753059476,-25.82606116,-13.14829278
-123.8173254,133.2625347,-9.467554607,-26.00568343,-13.23945036
-123.1532674,132.7314028,-9.226855037,-25.85109941,-13.04235288
-122.723549,132.2913712,-9.590740533,-25.66775292,-13.11935841
-123.2117091,132.7336947,-9.492191792,-25.78664166,-13.10772737
-123.5440246,132.742862,-9.553784755,-25.88301316,-13.19206675
-123.1767586,132.7440079,-9.913143884,-25.76355146,-13.23778879
-122.8352758,132.4941983,-9.637723072,-25.72275687,-13.21487047
-123.2518161,132.7944282,-9.061155643,-25.7793651,-13.0312948
-123.7520083,133.0150169,-9.343280061,-25.93371993,-13.16439289
-123.3984933,132.9342299,-9.84599323,-25.85975107,-13.2661502
-123.2856206,133.0092874,-9.754205392,-25.78326121,-13.26191031
-0.137713844,0.138833403,0.110842696,0.056293103,-0.007391156
-1.25846169,1.25846169,1.167768201,-0.156159647,-0.042799947
-3.46300275,3.489874471,3.32752688,-0.933881099,-0.08376643
-6.844267342,6.834183285,6.644992621,-2.032390161,-0.102158375
-11.2746062,11.31270789,11.0193535,-3.528153781,-0.146333421
-16.79213247,16.8581945,16.07335691,-5.30604182,-0.23594402
-23.43374464,23.49757214,20.30665558,-6.864945389,-0.622690532
-31.21514175,31.22522581,23.4505896,-7.480760427,-0.735964288
-40.01989878,40.07478814,25.47822994,-7.363475966,-0.420551022
-49.90955139,49.98122841,26.40074928,-10.10015158,-0.663771606
-60.90541362,59.74460113,26.22611175,-12.947981,-1.239766077
-72.22935149,68.27365087,25.84434997,-16.02986369,-1.952640166
-82.33059741,75.72611291,25.86222625,-18.6701105,-2.834536804
-91.35812043,82.07505824,26.34591722,-20.9142716,-3.048250062
-99.30275322,87.41903559,25.98541218,-23.0306058,-3.768973672
-106.1169403,91.58100102,25.79284106,-24.4981799,-4.147125817
-111.8717284,94.64861705,25.98426626,-25.72281989,-4.480816437
-116.4553907,96.60813271,26.08058047,-26.81304398,-4.707822315
-119.927515,97.46585053,26.13094346,-27.51887069,-4.954251463
-122.3104464,97.24067812,25.93837234,-28.0400331,-5.075317445
-123.6076229,96.95935584,26.04809376,-28.36776496,-5.221536274
-123.7835209,97.14900487,25.93722643,-28.35200862,-5.17598613
-123.5640781,97.55866969,26.06602734,-28.30233318,-5.257288841
-123.2203034,97.25843981,26.30449237,-28.13216472,-5.075030966
-123.089669,97.16676656,25.96186361,-28.09400573,-5.212598133
-122.7991794,97.06019641,25.88124845,-27.98903986,-5.220906021
-122.9653372,97.15874515,26.4018952,-28.00892149,-5.10511125
-123.5978826,97.38047982,26.13879298,-28.18453306,-5.162349734
-123.1824882,97.00347359,25.83535453,-28.11411655,-5.316246198
-122.9727857,97.16447473,26.15781518,-27.98829501,-5.160000607
-123.3904719,97.47788264,26.37502348,-28.08054122,-5.170944101
-123.8207632,97.12837839,26.19253642,-28.16470872,-5.242735713
-123.6918477,97.28536882,26.22725766,-28.20046128,-5.242449234
-122.9939851,97.01321387,25.83088546,-27.99413918,-5.27155549
-122.9773693,97.17249614,25.98873533,-27.93701529,-5.28404597
-123.5394409,97.48246631,26.07381957,-28.07378032,-5.243079487
-123.7376843,97.3426646,26.07158503,-28.14024342,-5.359619103
-123.5050634,97.05160204,26.15111157,-28.11967424,-5.254481348
-123.3881801,97.23609445,26.23172673,-28.11996071,-5.282728167
-123.5405868,97.47902856,26.05256283,-28.0780202,-5.31091769
-123.0266437,96.96852316,25.9294342,-28.0074891,-5.390100458
-122.9704938,97.16791248,26.16343017,-27.91736284,-5.257518024
-123.5016257,97.30886009,26.33245271,-28.06111795,-5.293900844
-123.5102201,97.24411586,25.82527047,-28.07950989,-5.409523727
-122.967629,97.19598741,25.88348299,-27.9857167,-5.424019559
-122.9326786,97.18223642,26.11524441,-27.88367292,-5.332460904
-123.2248871,97.27734742,26.04923968,-27.99012848,-5.351540398
-123.4735508,97.2762015,25.88015983,-28.04301248,-5.407976741
-123.1555592,97.24182403,25.81856687,-27.96795501,-5.484982269
-122.7143817,97.1106167,26.04247877,-27.79463528,-5.387235669
-123.2919231,97.3019846,26.01560705,-27.89146515,-5.369187498
-123.769197,97.36959362,26.005523,-28.12781024,-5.495467396
-123.6838263,97.33464319,26.3313641,-28.13176365,-5.394970599
-122.9011659,97.11405444,25.94954502,-27.92807715,-5.386720007
-122.7470403,96.92268654,25.78161109,-27.84247725,-5.460574266
-123.403077,97.36500996,26.07158503,-27.98691991,-5.438859166
-123.6179361,97.23609445,26.22049676,-28.05687806,-5.470715619
-123.1406623,97.27219079,26.18583282,-27.95775636,-5.425853024
-123.0111738,97.22062459,25.97418221,-27.86654148,-5.443099054
-122.723549,96.99086852,25.77937656,-27.86699985,-5.500509425
-123.1567051,97.25500206,26.05594328,-27.8771412,-5.461319112
-123.3560944,97.25156431,26.04585923,-27.99941039,-5.481888296
-123.6706482,97.18109051,25.96186361,-27.9979207,-5.515979285
-0.321332493,0.309016765,0.260872841,0.054923734,-0.008365184
-1.737660671,1.695112826,1.616737929,-0.227538729,-0.031569975
-4.240025194,4.224349069,4.049688614,-1.070382564,-0.057123892
-7.828436946,7.827291031,7.564188811,-2.21499754,-0.081818373
-12.53310799,12.52634709,12.19718284,-3.803992853,-0.105939896
